"ZONA";"NOM_LOCALIDADE";"NOM_LOCAL";"ENDEREÄO_LOCAL";"BAIRRO_LOCAL";"CEP";"NñMERO DAS SEÄôES";"QTDE. DE SEÄôES";"APTOS"
174;"SOUTO SOARES";"PREDIO ESCOLAR JOSE VIRGULINO DA ROCHA";"POVOADO MANOEL JOAQUIM - ZONA RURAL";"POVOADO MANOEL JOAQUIM";46990000;33;1;375
174;"SOUTO SOARES";"ESCOLA MUNICIPAL SAO JOAO";"POVOADO CERCADO - ZONA RURAL";"POVOADO CERCADO";46990000;34;1;193
174;"SOUTO SOARES";"ESCOLA MUNICIPAL MILITAO JOSE TEIXEIRA";"POVOADO LAGOA QUEIMADA - ZONA RURAL";"POVOADO LAGOA QUEIMADA";46990000;35;1;293
174;"SOUTO SOARES";"ESCOLA MUNICIPAL AURELIANO RIBEIRO DOS SANTOS";"POVOADO ROCINHA - ZONA RURAL";"POVOADO ROCINHA";46990000;116;1;218
174;"SOUTO SOARES";"ESCOLA MUNICIPAL HORACIO DE MATOS";"POVOADO LAGOAS - ZONA RURAL";"POVOADO LAGOAS";46990000;113;1;403
174;"SOUTO SOARES";"ESCOLA MUNICIPAL CANDIDO LOPES FERNANDES";"POVOADO MORRINHOS DE BAIXO - ZONA RURAL";"POVOADO MORRINHOS DE BAIXO";46990000;112;1;414
175;"IUIU";"ESCOLA MUNICIPAL CRISTOVAO COLOMBO";"POVOADO BREJO DE BEZERRA - ZONA RURAL";"POVOADO BREJO BEZERRA";46438000;101;1;232
175;"IUIU";"ESCOLA MUNICIPAL PAULO FREIRE";"PRAÄA SéO VICENTE - ZONA URBANA";"CENTRO";46438000;"102,103,104,105,106";5;1831
175;"IUIU";"COLêGIO ESTADUAL JORGE AMADO";"RUA BRINDES - ZONA URBANA";"CENTRO";46438000;"107,108,109,110,111,112";6;2328
175;"IUIU";"ESCOLA INFANTIL HORÜCIO FERREIRA LIMA";"PRAÄA DA MATRIZ - ZONA RURAL";"POVOADO PINDORAMA";46438000;"113,114,115";3;998
175;"IUIU";"ESCOLA MUNICIPAL LUCINDA REBINATO";"AVENIDA ETELVINO SANTANA - ZONA RURAL";"POVOADO PINDORAMA";46438000;"116,117,118,128";4;1342
175;"IUIU";"CENTRO EDUCACIONAL EDVALDO BOAVENTURA";"AVENIDA SAO VICENTE, S/N - ZONA URBANA";"PLANALTINA";46438000;"119,120,121,122,123,124,125";7;2125
175;"PALMAS DE MONTE ALTO";"GRUPO ESCOLAR LUIZ DIAS LARANJEIRAS";"PRACA SEBASTIAO CARDOSO - ZONA URBANA";"SANTA CRUZ";46460000;"4,5,6";3;989
175;"PALMAS DE MONTE ALTO";"COLêGIO MUNICIPAL ELIZA TEIXEIRA DE MOURA";"PRAÄA TIRADENTES - ZONA URBANA";"CENTRO";46460000;"1,2,3,7,8,9,88,90,95";9;2649
175;"PALMAS DE MONTE ALTO";"COLêGIO ESTADUAL ANISIO TEIXEIRA";"RUA JOéO RIBEIRO DA SILVA, S/N - ZONA URBANA";"BONFIM";46460000;"15,16,17,18,55,70,84,96";8;2310
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL CASTRO ALVES";"POVOADO BARRA DO RIACHO - ZONA RURAL";"POVOADO BARRA DO RIACHO";46460000;19,2;2;535
175;"PALMAS DE MONTE ALTO";"COLêGIO MUNICIPAL WILSON LINS";"DISTRITO DE ESPRAIADO - ZONA RURAL";"POVOADO ESPRAIADO";46460000;"21,22,46";3;823
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL JUVâNCIO MOURA";"POVOADO BARRIGUDA - ZONA RURAL";"POVOADO BARRIGUDA";46460000;24,25;2;598
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL LAURENÄO JOSê DE ARAñJO";"POVOADO LAGOA DA POSSE - ZONA RURAL";"POVOADO LAGOA DA POSSE";46460000;26;1;294
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL FLORES";"POVOADO CAMPOS DE BAIXO - ZONA RURAL";"POVOADO CAMPOS DE BAIXO";46460000;27;1;210
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL GETñLIO VARGAS";"POVOADO CURRALINHO - ZONA RURAL";"POVOADO CURRALINHO";46460000;58;1;152
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL COSTA E SILVA";"POVOADO CASA VELHA - ZONA RURAL";"POVOADO CASA VELHA";46460000;44;1;213
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL MONTEIRO LOBATO";"AVENIDA MANOEL RUBENS V. DA CRUZ JUNIOR - ZONA URBANA";"BONFIM";46460000;"12,13,14,50,85";5;1129
175;"PALMAS DE MONTE ALTO";"ASSOCIAÄéO DOS PRODUTORES RURAIS DE AB‡BORAS";"POVOADO AB‡BORAS- ZONA RURAL";"POVOADO AB‡BORAS";46460000;59;1;179
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL SANTO ONOFRE";"POVOADO CEDRO - ZONA RURAL";"POVOADO CEDRO";46460000;60;1;172
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL ANTONIO FIGUEIREDO";"POVOADO TRâS IRMéOS - ZONA RURAL";"POVOADO TRâS IRMéOS";46460000;61;1;250
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL SIMPLICIANO MARTINS RORIZ";"POVOADO PINGA FOGO - ZONA RURAL";"POVOADO PINGA FOGO";46460000;62,99;2;429
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL PADRE JOSê DE ANCHIETA";"POVOADO ÜGUA BOA - ZONA RURAL";"POVOADO ENCANTADO";46460000;63;1;297
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL PRINCESA ISABEL";"POVOADO PICADAS - ZONA RURAL";"POVOADO PICADAS";46460000;64;1;158
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL GASPAR DE LEMOS";"POVOADO VARGEM ALTA - ZONA RURAL";"POVOADO VARGEM ALTA";46460000;66;1;151
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL JOSE BONIFACIO";"POVOADO LAGOA DAS PINDOBAS - ZONA RURAL";"POVOADO LAGOA DAS PINDOBAS";46460000;67;1;201
175;"PALMAS DE MONTE ALTO";"ASSOCIAÄéO DOS PRODUTORES RURAIS DE JAGUARê";"POVOADO JAGUARê - ZONA RURAL";"POVOADO JAGUARê";46460000;68;1;257
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL JUVâNCIO FERREIRA COTRIM";"POVOADO ATOLEIRO- ZONA RURAL";"POVOADO ATOLEIRO";46460000;69;1;191
175;"PALMAS DE MONTE ALTO";"GRUPO ESCOLAR CELESTE LARANJEIRA";"PRACA TIRADENTES - ZONA URBANA";"CENTRO";46460000;"10,11,127";3;993
175;"PALMAS DE MONTE ALTO";"COLEGIO  MUNICIPAL MILTON FARIAS LARANJEIRA";"POVOADO RANCHO DAS MAES - ZONA RURAL";"POVOADO RANCHO DAS MAES";46460000;23,48;2;777
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL TANCREDO NEVES";"POVOADO DE POÄO DO SACO - ZONA RURAL";"POVOADO POÄO DO SACO";46460000;71;1;230
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL ALZIRA TEIXEIRA";"POVOADO ALTAMIRA - ZONA RURAL";"POVOADO ALTAMIRA";46460000;72;1;277
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL MARIA O. DE JESUS";"POVOADO Pê DA SERRA - ZONA RURAL";"POVOADO Pê DA SERRA";46460000;73;1;129
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL PADRE ANTONIO VIEIRA";"POVOADO OLARIA - ZONA RURAL";"POVOADO OLARIA";46460000;74;1;163
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL SANTA CATARINA";"POVOADO CARAIBAS - ZONA RURAL";"POVOADO CARAIBAS";46460000;75;1;243
175;"PALMAS DE MONTE ALTO";"ASSOCIAÄéO DOS PRODUTORES RURAIS DE MANGUEIRA";"POVOADO DE MANGUEIRA - ZONA RURAL";"POVOADO MANGUEIRA";46460000;76;1;367
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL GOES CALMON";"POVOADO BOI MORTO - ZONA RURAL";"POVOADO CANGALHA QUEBRADA";46460000;77;1;352
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL AMERICO VESPñCIO";"POVOADO ALAZéO  - ZONA RURAL";"POVOADO ALAZéO";46460000;78;1;227
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL DOM JOéO VI";"POVOADO DE SUSSUARANA - ZONA RURAL";"POVOADO DE SUSSUARANA";46460000;83;1;136
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL HERCãLIO RODRIGUES NOGUEIRA";"POVOADO CAFE SEM TROCO - ZONA RURAL";"POVOADO CAFE SEM TROCO";46460000;79;1;379
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL JOSE MAURO DE VASCONCELOS";"POVOADO ANGICOS - ZONA RURAL";"POVOADO ANGICOS";46460000;87;1;140
175;"PALMAS DE MONTE ALTO";"ASSOCIAÄéO DOS PRODUTORES RURAIS DE ARATICUM";"POVOADO BARRA/ARATICUM - ZONA RURAL";"POVOADO BARRA/ARATICUM";46460000;86;1;154
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL JOSê DE ALENCAR";"POVOADO BAIXA DO AUGUSTO - ZONA RURAL";"POVOADO BAIXA DO AUGUSTO";46460000;92;1;151
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL OSVALDO CRUZ";"POVOADO DE LAGOA DO CANUDO - ZONA RURAL";"POVOADO DE LAGOA DO CANUDO";46460000;97;1;131
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL EUJÜCIA NUNES PEREIRA";"POVOADO DE AGRESTINHO - ZONA RURAL";"POVOADO DE AGRESTINHO";46460000;98;1;272
175;"PALMAS DE MONTE ALTO";"ESCOLA MUNICIPAL SANTOS REIS";"POVOADO DE JUREMA - ZONA RURAL";"POVOADO DE JUREMA";46460000;100;1;173
175;"SEBASTIéO LARANJEIRAS";"COLEGIO ESTADUAL DOM PEDRO I";"PRACA DA MATRIZ 128 - ZONA URBANA";"CENTRO";46450000;"28,29,54";3;860
175;"SEBASTIéO LARANJEIRAS";"CENTRO INTEGRADO JOéO PEREIRA DA SILVA";"AVENIDA AB - ZONA URBANA";"CENTRO";46450000;31,51;2;499
175;"SEBASTIéO LARANJEIRAS";"CENTRO INTEGRADO JOéO PEREIRA DA SILVA";"AVENIDA AB  - ZONA URBANA";"CENTRO";46450000;"32,33,34,42,56";5;1658
175;"SEBASTIéO LARANJEIRAS";"COLEGIO MUNICIPAL ORLANDO FERNANDES LARANJEIRAS";"VILA DE MANDIROBA - ZONA RURAL";"DISTRITO MANDIROBA";46450000;"35,36,38";3;962
175;"SEBASTIéO LARANJEIRAS";"ESCOLA MUNICIPAL MANOEL DA NOBREGA";"FAZENDA PIRANHAS - ZONA RURAL";"POVOADO PIRANHAS";46450000;39,4;2;666
175;"SEBASTIéO LARANJEIRAS";"ESCOLA MUNICIPAL PRISCO VIANA";"POVOADO NUCLEO HABITACIONAL III - ZONA RURAL";"POVOADO NUCLEO HABITACIONAL III";46450000;47,94;2;563
175;"SEBASTIéO LARANJEIRAS";"ESCOLA MUNICIPAL CAMINHO DO SABER";"POVOADO MATO GROSSO - ZONA RURAL";"POVOADO MATO GROSSO";46450000;80,93;2;810
175;"SEBASTIéO LARANJEIRAS";"GRUPO ESCOLAR RUY BARBOSA";"POVOADO LAGOA DE BOQUEIRAO - ZONA RURAL";"POVOADO LAGOA DE BOQUEIRAO";46450000;81;1;364
175;"SEBASTIéO LARANJEIRAS";"GRUPO ESCOLAR HERMINIO MONCAO";"FAZENDA LAGOA DA TABUA - ZONA RURAL";"POVOADO TABUA";46450000;82;1;221
175;"SEBASTIéO LARANJEIRAS";"ESCOLA MUNICIPAL TIRADENTES";"ASSENTAMENTO DE BARREIRAS - ZONA RURAL";"POVOADO BARREIRAS";46450000;91;1;366
175;"SEBASTIéO LARANJEIRAS";"ESCOLA MUNICIPAL ASSENTAMENTO FAZENDA NOVA";"ASSENTAMENTO DE FAZENDA NOVA - ZONA RURAL";"POVOADO FAZENDA NOVA";46450000;89;1;231
176;"BARRA DO MENDES";"COLêGIO ESTADUAL EDIVALDO MACHADO BOAVENTURA";"RUA DALILA DULCE DE OLIVEIRA - ZONA URBANA";"CENTRO";44990000;"20,48,144,152,215";5;1398
176;"BARRA DO MENDES";"COLêGIO MUNICIPAL MÜRCIA MARIA DE CARNEIRO MêCCIA";"PRAÄA DR. FRANCISCO VIEIRA TOSTA - ZONA URBANA";"CENTRO";44990000;"21,22,23,24,36,39,46,142";8;1875
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL MANOEL NOVAIS";"POVOADO SéO BENTO - ZONA RURAL";"POVOADO SéO BENTO";44990000;28,145;2;606
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL DUQUE DE CAXIAS";"POVOADO OLHOS D' AGUA DE JOSE GERALDO  - ZONA RURAL";"POVOADO OLHOS D'AGUinhA";44990000;29;1;154
176;"BARRA DO MENDES";"COLEGIO MUNICIPAL OTAVIO MANGABEIRA";"DISTRITO VILA DE MINAS DO ESPIRITO SANTO - ZONA RURAL";"DISTRITO VILA DE MINAS DO ESPãRITO SANTO";44990000;34;1;257
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL MILITAO COELHO";"POVOADO AREIAS - ZONA RURAL";"POVOADO AREIAS";44990000;35;1;172
176;"BARRA DO MENDES";"ASSOCIAÄéO COMUNITARIA DE ANGICO";"POVOADO ANGICO DE CIMA - ZONA RURAL";"POVOADO ANGICO DE CIMA";44990000;38;1;108
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL ANIBAL CAMPOS DE OLIVEIRA";"POVOADO MELANCIA - ZONA RURAL";"POVOADO MELANCIA";44990000;40;1;165
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL DALILA DULCE DE OLIVEIRA";"POVOADO QUEIMADA DO MENDES - ZONA RURAL";"POVOADO QUEIMADA DO MENDES";44990000;"41,47,139";3;621
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL MANOEL ELOI DA CRUZ";"POVOADO SAO PEDRO - ZONA RURAL";"POVOADO SéO PEDRO";44990000;42;1;232
176;"BARRA DO MENDES";"COLêGIO MUNICIPAL JOSê FRANCISCO DE PAULA";"POVOADO MILAGRES - ZONA RURAL";"POVOADO MILAGRES";44990000;43,129;2;436
176;"BARRA DO MENDES";"PREDIO ESCOLAR JOSE DE ALENCAR";"POVOADO ESPINOLA - ZONA RURAL";"POVOADO SPãNOLA";44990000;44;1;264
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL LEOPOLDINO NOVAES";"POVOADO LAGOA DO SOLDADO - ZONA RURAL";"POVOADO LAGOA DO SOLDADO";44990000;45;1;176
176;"BARRA DO MENDES";"COLEGIO MUNICIPAL EDIZIO MENDONCA";"POVOADO CANARINA - ZONA RURAL";"POVOADO CANARINA";44990000;49;1;364
176;"BARRA DO MENDES";"COLêGIO MUNICIPAL EDIZIO MENDONCA";"POVOADO QUEIMADA DO RUFINO - ZONA RURAL";"POVOADO QUEIMADA DO RUFINO";44990000;50;1;114
176;"BARRA DO MENDES";"ASSOCIAÄéO CATOLICA DE GAMELEIRA";"POVOADO GAMELEIRA - ZONA RURAL";"POVOADO GAMELEIRA";44990000;51;1;91
176;"BARRA DO MENDES";"COLEGIO MUNICIPAL MANOEL GABRIEL DOS SANTOS";"POVOADO CAPIM DURO - ZONA RURAL";"POVOADO CAPIM DURO";44990000;"37,52,53";3;697
176;"BARRA DO MENDES";"COLEGIO MUNICIPAL NOSSA SENHORA APARECIDA";"POVOADO ANTARI - ZONA RURAL";"POVOADO ANTARI";44990000;54;1;365
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL ROBERTO ALVES DOS SANTOS";"POVOADO ABADE - ZONA RURAL";"POVOADO ABADE";44990000;134;1;115
176;"BARRA DO MENDES";"CLUBE ESPORTIVO ALTO DA BOA VISTA";"POVOADO ALTO DA BOA VISTA - ZONA RURAL";"POVOADO ZÇ chiquinho";44990000;135;1;84
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL JOAQUIM ALVES DE SOUSA";"POVOADO DE PEIXE - ZONA RURAL";"POVOADO DE PEIXE";44990000;136;1;153
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL OLAVO BILAC";"POVOADO DE FERREIRA - ZONA RURAL";"POVOADO FERREIRA";44990000;137;1;208
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL MACHADO DE ASSIS";"POVOADO VEREDA DE BAIXO - ZONA RURAL";"POVOADO VEREDA DE BAIXO";44990000;138;1;281
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL ALBERIC CAMPOS DE OLIVEIRA";"POVOADO PONTA DA VARZEA - ZONA RURAL";"POVOADO PONTA DA VÜRZEA";44990000;147;1;278
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL SANTOS DUMONT";"POVOADO ALAGADICO - ZONA RURAL";"POVOADO ALAGADIÄO";44990000;148;1;99
176;"BARRA DO MENDES";"ASSOCIAÄéO COMUNITARIA DE RIACHO DO ESPINOLA";"POVOADO RIACHO DO ESPINOLA - ZONA RURAL";"POVOADO RIACHO DO ESPãNOLA";44990000;149;1;73
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL JARBAS PASSARINHO";"POVOADO CANABRAVA DOS BARBOSA - ZONA RURAL";"POVOADO CANABRAVA DOS BARBOSAS";44990000;151;1;96
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL IZALINO QUEIROZ DE MATOS";"POVOADO QUEIMADA DO QUEIROZ - ZONA RURAL";"POVOADO QUEIMADA DO QUEIROZ";44990000;150;1;135
176;"BARRA DO MENDES";"COLêGIO MUNICIPAL CLEONICE MENDONÄA";"POVOADO QUEIMADA DO MENDES - ZONA RURAL";"POVOADO QUEIMADA DO MENDES";44990000;"25,26,153";3;755
176;"BARRA DO MENDES";"ESCOLA EDIVALDO SANTOS LOPES";"POVOADO BAIXIO DA AGUADA - ZONA RURAL";"POVOADO BAIXIO DA AGUADA";44990000;222;1;115
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL GENêSIO GONÄALVES DE ARAñJO I";"RUA PRINCIPAL - ZONA RURAL";"POVOADO BOCA DAS PALMEIRAS";44990000;228;1;104
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL GENêSIO GONÄALVES DE ARAñJO II";"POVOADO SANTO ANDRê - ZONA RURAL";"POVOADO SANTO ANDRê";44990000;229;1;216
176;"BARRA DO MENDES";"GRUPO ESCOLAR DR. AURELINO ALVES BARRETO";"RUA PADRE JOéO CRISTIANN APPEBOON, 50 - ZONA URBANA";"CENTRO";44990000;"32,33,233,237,240";5;1399
176;"BARRA DO MENDES";"ESCOLA MUNICIPAL NECY NOVAES";"RUA DALILA DULCE DE OLIVEIRA, S/N - ZONA URBANA";"CENTRO";44990000;241,244;2;596
176;"IBIPEBA";"COLEGIO MUNICIPAL LUIZ ALVES BARRETO";"RUA RUY BARBOSA - ZONA URBANA";"CENTRO";44970000;"84,104,111,127,214,218";6;1744
176;"IBIPEBA";"ESCOLA MUNICIPAL FAUSTINIANO BASTOS";"DISTRITO DE LAGOA GRANDE - ZONA RURAL";"DISTRITO DE LAGOA GRANDE";44970000;"88,89,130";3;812
176;"IBIPEBA";"ASSOCIAÄéO COMUNITÜRIA DE LAGEDINHO";"POVOADO LAGEDINHO - ZONA RURAL";"POVOADO LAGEDINHO";44970000;90;1;125
176;"IBIPEBA";"ESCOLA MUNICIPAL ANA NERI";"POVOADO ALEIXO - ZONA RURAL";"POVOADO ALEIXO";44970000;91,133;2;436
176;"IBIPEBA";"ASSOCIAÄéO COMUNITÜRIA MORRO DO GOMES";"POVOADO MORRO DO GOMES - ZONA RURAL";"POVOADO MORRO DO GOMES";44970000;92;1;278
176;"IBIPEBA";"ESCOLA ESTADUAL ANTONIO BALBINO";"DISTRITO DE IGUITU - ZONA RURAL";"DISTRITO DE IGUITU";44970000;97;1;397
176;"IBIPEBA";"ESCOLA MUNICIPAL AGRARIO JOSE DA ROCHA";"DISTRITO DE VILA DE IGUITU - ZONA RURAL";"DISTRITO DE IGUITU";44970000;219;1;132
176;"IBIPEBA";"ESCOLA MUNICIPAL DUQUE DE CAXIAS";"POVOADO DE VELAME - ZONA RURAL";"POVOADO DE VELAME";44970000;98;1;251
176;"IBIPEBA";"ESCOLA MUNICIPAL OLAVO BILAC";"POVOADO DE MIROROS - ZONA RURAL";"DISTRITO DE MIROR‡S";44970000;99,1;2;444
176;"IBIPEBA";"COLêGIO MUNICIPAL EPAMINONDAS ROCHA";"DISTRITO MIROR‡S - ZONA RURAL";"DISTRITO DE MIROR‡S";44970000;101,121;2;809
176;"IBIPEBA";"COLêGIO MUNICIPAL SAMUEL DAMASCENO";"POVOADO DE LAGOA DO CEDRO - ZONA RURAL";"POVOADO DE LAGOA DO CEDRO";44970000;"93,94,102,146";4;1079
176;"IBIPEBA";"COLêGIO ESTADUAL ANTONIO CARLOS MAGALHéES";"RUA JOSUE ALVES BARRETO - ZONA URBANA";"CENTRO";44970000;"85,86,87,103,128,239";6;1822
176;"IBIPEBA";"ESCOLA MUNICIPAL ANT‚NIO BARNABê";"POVOADO SéO TOMê - ZONA RURAL";"POVOADO SéO TOME";44970000;"105,122,227";3;860
176;"IBIPEBA";"ESCOLA MUNICIPAL CASSIMIRO DE ABREU";"POVOADO DE SERRA GRANDE - ZONA RURAL";"POVOADO DE SERRA GRANDE";44970000;106;1;122
176;"IBIPEBA";"ESCOLA MUNICIPAL NOSSA SENHORA DO CARMO";"POVOADO DE ALTO DA VEREDA - ZONA RURAL";"POVOADO DE ALTO DA VEREDA";44970000;107;1;239
176;"IBIPEBA";"ESCOLA MUNICIPAL ARGEMIRO CELESTINO DOS SANTOS";"POVOADO DE MIROROS - ZONA RURAL";"DISTRITO DE MIROR‡S";44970000;109,217;2;450
176;"IBIPEBA";"ESCOLA MUNICIPAL NECY NOVAES";"POVOADO OLHOS D'ÜGUA DO BADU - ZONA RURAL";"POVOADO OLHOS D'AGUA DO BADU";44970000;110,131;2;743
176;"IBIPEBA";"ASSOCIAÄéO COMUNITÜRIA DOS PEQUENOS PRODUTORES DE ALVINO";"POVOADO DE ALVINO - ZONA RURAL";"POVOADO ALVINO";44970000;112;1;166
176;"IBIPEBA";"ESCOLA MUNICIPAL PEDRO AMERICO";"POVOADO DE VEREDA DE CAMPO BELO - ZONA RURAL";"POVOADO VEREDA DE CAMPO BELO";44970000;113;1;232
176;"IBIPEBA";"ESCOLA MUNICIPAL SéO MARCOS";"POVOADO DE ANGICO - ZONA RURAL";"POVOADO DE ANGICO";44970000;114;1;307
176;"IBIPEBA";"ESCOLA MUNICIPAL GUALTER DE SOUSA BENTO";"POVOADO DE BARRO VERMELHO - ZONA RURAL";"POVOADO DE BARRO VERMELHO";44970000;115;1;205
176;"IBIPEBA";"ESCOLA MUNICIPAL PRESIDENTE MEDICI";"POVOADO DE MOCOBEU - ZONA RURAL";"POVOADO MOCOBEU";44970000;140;1;221
176;"IBIPEBA";"COLEGIO MUNICIPAL JOSE DE ALTINO";"POVOADO DE REMANGA - ZONA RURAL";"POVOADO REMANGA";44970000;141;1;253
176;"IBIPEBA";"ESCOLA MUNICIPAL JOSUE ALVES BARRETO";"POVOADO DE SALVA VIDAS - ZONA RURAL";"POVOADO SALVA VIDA";44970000;143;1;356
176;"IBIPEBA";"ESCOLA MUNICIPAL DAVID GARAMAGOL";"POVOADO LAGOA DO CEDRO - ZONA RURAL";"POVOADO DE LAGOA DO CEDRO";44970000;"95,108,154";3;710
176;"IBIPEBA";"ESCOLA MUNICIPAL MOIZEIS ANDRADE";"POVOADO SEGREDO - ZONA RURAL";"POVOADO SEGREDO";44970000;238;1;147
176;"IBIPEBA";"ESCOLA MUNICIPAL LUIS ALVES BARRETO II";"RODOVIA BA 148 - ZONA URBANA";"CENTRO";44970000;242,243;2;468
177;"BELO CAMPO";"ESCOLA MUNICIPAL DANIEL RODRIGUES";"POVOADO DO AMARGOSO - ZONA RURAL";"POVOADO AMARGOSO";45160000;109;1;304
177;"BELO CAMPO";"COLEGIO MUNICIPAL DE BELO CAMPO";"TRAVESSA SAO JOAO BATISTA S/N - ZONA URBANA";"ALVORADA";45160000;"111,112,113,114,115,116,117,118,119,120,121,122,167";13;3293
177;"BELO CAMPO";"ESCOLA MUNICIPAL VICENTE XAVIER DOS SANTOS";"POVOADO BANDARRO - ZONA RURAL";"POVOADO BANDARRO";45160000;127;1;222
177;"BELO CAMPO";"ESCOLA MUNICIPAL JUAREZ HORTELIO";"POVOADO BOMBA - ZONA RURAL";"POVOADO BOMBA";45160000;128;1;313
177;"BELO CAMPO";"ESCOLA ESTADUAL CARLOS SANTANA";"AVENIDA VITORIA DA CONQUISTA, S/N - ZONA URBANA";"CENTRO";45160000;"123,124,125,126,131,132,133,146,147,148,171,199";12;3683
177;"BELO CAMPO";"ESCOLA MUNICIPAL EDVALDO FLORES";"AVENIDA VITORIA DA CONQUISTA S/N - ZONA URBANA";"CENTRO";45160000;"134,135,159,160,161,165,198,201";8;2075
177;"BELO CAMPO";"ESCOLA MUNICIPAL ODILON VIEIRA";"POVOADO JATOBA - ZONA RURAL ";"POVOADO JATOBA";45160000;"136,137,138";3;618
177;"BELO CAMPO";"ESCOLA MUNICIPAL GERSON ALMEIDA";"POVOADO LAGOA SUJA - ZONA RURAL";"POVOADO LAGOA SUJA";45160000;139,14;2;491
177;"BELO CAMPO";"ESCOLA MUNICIPAL LAURO FLROES";"POVOADO PAU DE ESPINHO - ZONA RURAL";"POVOADO PAU DE ESPINHO";45160000;141,142;2;611
177;"BELO CAMPO";"ESCOLA MUNICIPAL MARIA FERRAZ DE OLIVEIRA";"POVOADO DO PERIPERI - ZONA RURAL";"POVOADO PERI PERI";45160000;"143,144,166,170";4;929
177;"BELO CAMPO";"ESCOLA MUNICIPAL JOSE MOÄO FILHO";"POVOADO SERRINHA - ZONA RURAL";"POVOADO SERRINHA";45160000;149,156;2;449
177;"BELO CAMPO";"ESCOLA MUNICIPAL JOAO FERREIRA DOS SANTOS";"POVOADO SUSSUARANA - ZONA RURAL";"POVOADO SUSSUARANA";45160000;"150,151,203";3;866
177;"BELO CAMPO";"ESCOLA MUNICIPAL DOMINGOS FERRAZ";"POVOADO TAMANDUA - ZONA RURAL";"POVOADO TAMANDUA";45160000;152,153;2;438
177;"BELO CAMPO";"ESCOLA MUNICIPAL LEONE LIMA";"POVOADO TIMBO - ZONA RURAL";"POVOADO TIMBO";45160000;"130,145,154";3;782
177;"BELO CAMPO";"ESCOLA MUNICIPAL CASTELO BRANCO";"POVOADO SABIA - ZONA RURAL";"POVOADO SABIA";45160000;162;1;419
177;"BELO CAMPO";"ESCOLA MUNICIPAL ROBERTO SANTOS";"POVOADO BELA VISTA - ZONA RURAL";"POVOADO BELA VISTA";45160000;163;1;376
177;"BELO CAMPO";"ESCOLA MUNICIPAL JOAQUIM CARNEIRO";"POVOADO LAGOA DO ESTEVAO - ZONA RURAL";"POVOADO LAGOA DO ESTEVAO";45160000;164;1;226
177;"BELO CAMPO";"ESCOLA MUNICIPAL JOSê NUNES";"POVOADO DE BAIXA DO PANELA - ZONA RURAL";"POVOADO BAIXA DO PANELA";45170000;168;1;346
